Date,Curah Hujan Johor_MY,Curah Hujan Kalbar_ID,Curah Hujan Kalteng_ID,Curah Hujan Pahang_MY,Curah Hujan Riau_ID,Curah Hujan Sabah_MY,Curah Hujan Sarawak_MY,Curah Hujan Sumut_ID
2020-07-13,15.72,22.09,2.36,12.76,20.84,14.3,27.96,5.32
2020-07-14,5.89,34.72,3.13,0.3,0.34,7.13,43.33,0.02
2020-07-15,1.25,2.21,7.23,2.22,0.04,4.29,18.42,5.63
2020-07-16,3.95,9.41,1.59,8.84,11.07,9.37,5.59,5.22
2020-07-17,1.11,9.54,2.98,14.47,3.62,2.14,2.65,15.67
2020-07-20,0.34,18.4,2.52,1.25,0.0,1.44,9.32,0.43
2020-07-21,0.93,9.6,0.66,6.61,1.46,3.07,7.46,19.13
2020-07-22,5.72,10.22,2.11,9.69,24.77,5.68,28.6,40.19
2020-07-23,1.98,27.57,7.71,8.17,5.84,20.92,27.28,36.77
2020-07-24,6.5,7.38,0.67,26.17,1.6,44.95,19.33,1.42
2020-07-27,11.52,4.57,1.76,6.3,1.8,5.7,20.9,17.22
2020-07-28,14.73,2.92,1.89,14.72,3.76,22.82,6.72,64.27
2020-07-29,17.55,0.8,0.02,3.14,0.55,17.01,23.12,10.76
2020-07-30,4.53,3.06,0.17,7.55,0.38,13.13,22.47,4.15
2020-08-03,3.5,15.39,13.2,1.74,23.72,1.84,0.17,3.33
2020-08-04,2.93,2.95,1.89,0.69,27.43,6.59,3.08,0.8
2020-08-05,2.19,19.41,10.07,0.0,0.28,9.96,6.71,0.02
2020-08-06,0.87,0.41,1.24,0.09,0.0,2.58,1.36,0.03
2020-08-07,0.68,0.0,0.0,3.6,0.17,0.21,0.01,1.35
2020-08-10,3.58,11.84,7.52,1.64,2.69,0.01,0.3,0.69
2020-08-11,9.88,6.51,27.62,8.26,2.41,4.02,0.88,1.31
2020-08-12,15.84,0.48,17.11,4.46,7.42,2.64,4.67,1.5
2020-08-13,4.39,13.96,1.94,1.87,3.37,1.31,4.44,15.85
2020-08-14,6.68,11.76,2.16,5.61,0.23,10.54,5.73,8.15
2020-08-18,6.25,19.28,2.31,6.29,9.98,20.05,24.72,0.98
2020-08-19,6.11,4.43,0.66,8.44,0.67,22.04,10.79,3.17
2020-08-24,2.88,11.09,8.42,0.92,11.66,4.27,2.31,0.55
2020-08-25,7.23,9.74,5.98,1.81,7.66,2.2,33.94,11.16
2020-08-26,2.66,4.07,3.19,0.93,0.97,10.49,58.55,10.82
2020-08-27,4.54,2.56,0.39,0.03,0.16,8.2,8.77,1.48
2020-08-28,1.77,23.65,3.77,0.27,0.02,5.13,5.38,7.8
2020-09-01,6.7,26.34,14.13,1.23,6.12,3.23,7.79,37.27
2020-09-02,7.04,14.75,6.89,11.12,21.9,4.06,3.06,3.63
2020-09-03,4.61,10.19,8.98,15.09,6.64,10.69,14.52,15.85
2020-09-04,20.63,2.72,1.31,19.75,21.36,3.98,67.1,13.38
2020-09-08,4.25,24.01,3.17,8.5,3.82,9.49,3.79,39.62
2020-09-09,2.45,12.01,3.38,4.03,3.72,3.72,1.03,21.83
2020-09-10,3.15,60.89,4.26,27.33,8.71,3.55,17.77,14.1
2020-09-11,8.17,16.35,6.5,11.08,22.16,9.34,23.61,51.94
2020-09-14,8.14,3.31,0.83,5.99,2.53,8.98,37.68,10.06
2020-09-15,4.39,0.83,0.04,8.87,5.05,30.02,1.9,6.57
2020-09-17,2.14,0.17,0.05,0.35,2.88,7.25,9.61,5.58
2020-09-18,8.9,0.07,0.47,9.52,22.3,4.89,0.03,7.61
2020-09-21,9.28,41.44,36.72,3.92,24.74,1.13,16.7,7.05
2020-09-22,4.25,13.23,18.96,7.21,1.14,2.41,75.85,9.29
2020-09-23,2.65,0.93,1.55,18.28,23.86,7.33,12.56,9.45
2020-09-24,13.63,18.19,14.94,18.95,9.71,4.37,30.4,2.22
2020-09-25,5.23,19.85,9.36,9.57,13.69,5.55,11.61,3.68
2020-09-28,3.38,1.13,3.54,0.36,0.33,23.18,2.48,1.67
2020-09-29,5.47,9.07,2.12,1.76,0.58,0.62,0.03,3.29
2020-09-30,8.09,8.83,2.07,2.71,2.53,1.79,0.36,3.45
2020-10-01,6.19,3.71,3.16,30.98,7.26,7.34,1.35,27.71
2020-10-02,7.23,2.76,7.79,16.95,21.07,12.4,11.67,2.64
2020-10-05,0.83,0.34,0.03,6.06,3.09,30.86,9.11,9.12
2020-10-06,3.5,0.01,0.37,1.75,31.29,3.45,0.95,43.61
2020-10-07,5.47,0.01,0.13,8.56,8.43,2.97,13.19,75.68
2020-10-08,12.92,4.47,1.95,2.93,7.83,8.44,45.88,34.72
2020-10-09,3.41,3.52,4.13,7.74,5.22,2.43,29.39,34.34
2020-10-12,1.78,22.24,20.31,7.45,5.6,12.29,18.83,8.35
2020-10-13,3.32,3.25,3.63,10.57,9.77,6.36,5.6,7.64
2020-10-14,3.01,49.62,8.57,1.79,3.12,23.08,8.01,6.21
2020-10-15,6.93,11.72,12.23,1.37,15.46,14.21,6.07,0.7
2020-10-16,2.49,2.19,16.55,2.04,2.19,7.86,5.27,0.37
2020-10-19,1.73,7.24,10.11,1.76,0.44,18.67,4.42,3.97
2020-10-20,1.6,1.79,3.36,6.15,0.2,6.34,0.52,6.97
2020-10-21,4.62,11.39,0.68,6.33,11.52,3.66,5.97,7.8
2020-10-22,19.6,9.3,1.4,2.75,8.52,13.89,3.16,1.63
2020-10-23,2.26,7.97,2.06,1.61,1.27,27.67,14.85,1.39
2020-10-26,4.31,23.98,39.51,1.0,0.27,16.11,28.73,2.08
2020-10-27,2.08,4.61,9.22,0.23,2.46,8.08,2.95,4.45
2020-11-02,38.94,23.32,10.3,3.66,12.2,11.42,16.21,12.39
2020-11-03,30.55,14.99,9.81,9.61,27.12,5.67,7.64,11.0
2020-11-04,29.5,231.71,6.99,15.12,7.54,21.95,20.18,2.61
2020-11-05,5.42,40.8,6.53,3.81,11.12,19.36,4.72,0.55
2020-11-06,6.33,8.47,1.44,23.34,3.46,4.93,0.07,0.74
2020-11-09,10.22,36.06,16.85,7.23,13.74,14.74,42.25,1.74
2020-11-10,2.32,2.39,0.47,0.4,3.22,19.17,3.56,0.36
2020-11-11,1.25,3.37,2.43,2.35,1.69,9.26,5.97,11.26
2020-11-12,1.03,13.14,3.14,1.07,1.62,2.37,5.48,2.59
2020-11-13,1.27,21.1,3.22,9.6,0.29,0.0,3.4,23.77
2020-11-16,12.3,12.99,3.28,6.39,30.98,4.88,4.7,7.06
2020-11-17,26.44,15.55,4.48,43.52,25.31,14.06,51.46,14.04
2020-11-18,3.41,22.8,8.61,13.22,4.02,8.28,14.78,1.27
2020-11-19,7.91,18.11,9.18,40.91,10.99,12.05,8.09,4.88
2020-11-20,9.75,51.37,11.32,7.79,7.37,3.12,3.96,16.98
2020-11-23,15.37,72.45,11.51,33.03,7.4,14.66,14.63,7.24
2020-11-24,15.65,23.46,1.46,26.04,19.32,1.96,31.63,7.17
2020-11-25,9.14,16.25,35.68,13.54,24.85,35.83,19.64,8.6
2020-11-27,16.95,15.82,6.21,24.84,8.65,6.26,101.07,6.1
2020-11-30,4.61,2.68,0.72,3.8,0.55,10.95,0.71,33.6
2020-12-01,5.85,0.8,2.96,8.4,0.11,7.35,4.0,18.63
2020-12-02,7.03,0.38,9.69,11.35,0.04,6.76,2.45,1.08
2020-12-03,16.65,4.74,6.33,14.14,0.39,2.81,7.13,51.18
2020-12-04,31.48,3.31,1.2,6.21,0.42,6.04,4.83,27.89
2020-12-07,1.52,0.64,0.41,7.35,2.01,4.53,12.97,1.72
2020-12-08,3.38,4.77,0.35,5.43,9.01,5.23,8.47,1.55
2020-12-10,11.54,0.82,14.85,16.94,6.94,5.55,15.39,24.12
2020-12-11,9.64,2.71,7.32,1.38,0.99,3.25,19.66,8.7
2020-12-14,11.52,16.33,8.85,6.08,0.74,13.18,12.61,3.4
2020-12-15,8.16,2.98,4.22,10.93,7.75,5.26,7.38,2.36
2020-12-16,12.18,6.78,5.04,30.8,7.72,6.65,4.76,21.17
2020-12-17,16.97,9.11,4.42,52.17,6.89,6.61,2.47,7.46
2020-12-18,12.11,12.85,1.51,25.85,7.02,5.55,4.29,6.88
2020-12-21,3.66,3.92,5.09,1.55,10.1,4.21,4.94,3.38
2020-12-22,0.73,3.21,4.91,0.26,3.69,7.98,6.81,7.52
2020-12-23,3.01,14.35,16.99,0.33,10.19,37.23,0.82,35.55
2020-12-28,2.7,1.81,8.72,4.81,1.56,14.2,0.72,7.15
2020-12-29,10.56,17.32,7.85,24.41,3.05,47.49,19.77,6.38
2020-12-30,3.46,14.45,4.08,1.59,17.44,25.34,11.44,15.3
2021-01-04,9.06,22.62,7.13,8.54,1.04,25.8,12.82,0.09
2021-01-05,7.26,3.74,9.0,42.45,0.41,25.6,10.73,10.92
2021-01-06,16.74,9.53,1.31,31.97,1.63,9.91,7.56,3.46
2021-01-07,30.16,26.77,6.23,17.87,0.38,7.95,32.36,0.76
2021-01-08,15.06,2.2,5.31,10.06,47.37,6.06,13.0,59.09
2021-01-11,25.18,7.68,5.08,3.77,11.57,25.05,63.05,26.52
2021-01-12,7.63,12.1,4.82,6.66,13.6,16.56,17.74,4.01
2021-01-13,6.37,32.1,43.13,1.47,6.0,28.99,15.43,2.17
2021-01-14,0.53,34.18,25.32,6.22,0.63,26.62,22.0,0.07
2021-01-15,0.08,14.3,7.71,2.17,0.01,19.37,7.27,0.25
2021-01-19,12.46,0.15,1.67,0.2,0.06,8.85,36.64,0.75
2021-01-20,0.92,4.58,1.14,0.22,0.0,14.09,56.62,0.69
2021-01-21,1.02,1.87,3.39,0.18,14.19,18.01,72.12,0.03
2021-01-22,2.12,0.0,1.13,3.2,8.04,1.94,1.32,8.55
2021-01-25,0.34,9.36,5.33,6.83,20.14,0.42,7.32,2.76
2021-01-26,0.12,7.43,8.2,3.49,11.05,2.43,30.58,1.32
2021-01-27,1.99,28.98,33.58,27.03,2.98,2.1,55.26,0.3
2021-01-29,0.39,17.97,31.72,1.65,18.02,5.12,25.0,10.53
2021-02-02,53.36,8.65,20.43,0.28,3.59,6.5,7.47,3.56
2021-02-03,11.89,8.94,34.03,0.4,0.55,7.69,15.64,0.68
2021-02-04,1.16,5.79,14.63,0.12,0.29,4.23,25.93,1.5
2021-02-05,1.3,4.2,48.08,0.97,0.06,5.8,16.52,0.24
2021-02-08,0.22,4.67,8.34,3.63,21.97,7.91,2.98,0.67
2021-02-09,0.05,1.04,0.72,0.24,6.71,10.24,2.96,0.19
2021-02-10,0.53,0.03,1.21,3.05,7.13,16.2,2.82,8.0
2021-02-11,2.54,0.0,1.07,0.64,16.11,10.01,0.62,3.01
2021-02-15,0.19,0.2,2.56,0.0,0.14,2.32,0.02,1.07
2021-02-16,7.2,0.02,10.84,0.0,0.05,0.41,6.2,0.59
2021-02-17,68.43,0.03,3.24,2.17,0.65,4.38,11.38,4.54
2021-02-18,11.07,11.24,22.68,0.29,0.27,2.35,8.08,2.54
2021-02-19,9.26,12.76,21.45,0.0,0.04,1.78,1.85,0.5
2021-02-22,70.84,0.78,4.83,0.0,0.94,2.36,0.72,0.1
2021-02-23,5.22,0.13,19.32,0.02,2.15,4.3,0.1,3.21
2021-02-24,0.11,1.85,10.75,0.0,8.25,6.63,0.0,8.74
2021-02-25,0.12,0.25,0.07,0.0,1.41,1.48,0.02,16.05
2021-02-26,0.28,0.0,0.0,0.0,1.36,1.7,0.02,23.84
2021-03-01,0.61,0.96,20.41,0.43,0.08,13.67,1.03,0.02
2021-03-02,0.16,6.81,13.91,8.91,5.41,4.48,0.1,17.11
2021-03-03,0.43,6.21,2.3,6.2,2.23,1.67,3.47,15.13
2021-03-04,1.45,14.13,3.59,1.76,0.03,5.35,8.58,0.43
2021-03-05,2.19,3.31,4.05,0.79,3.06,6.02,4.83,7.39
2021-03-08,1.77,15.08,2.28,0.42,0.2,5.42,18.03,0.03
2021-03-09,0.05,12.1,15.74,0.0,3.88,4.55,11.86,30.14
2021-03-10,0.39,3.88,6.01,0.18,8.02,2.59,17.92,14.93
2021-03-12,13.78,1.15,2.57,14.95,22.7,3.99,2.23,4.72
2021-03-15,5.7,1.37,6.07,4.97,23.88,2.57,2.19,0.44
2021-03-16,5.28,0.45,1.44,18.04,29.45,0.18,4.28,30.03
2021-03-17,3.8,160.68,2.11,3.62,6.17,0.58,11.17,3.5
2021-03-18,1.8,106.8,4.98,0.7,9.08,5.11,27.29,11.26
2021-03-19,0.19,1.13,14.79,3.57,1.74,1.12,2.64,5.08
2021-03-22,5.94,13.45,16.9,11.42,11.81,14.09,17.67,13.72
2021-03-23,15.91,7.29,8.97,70.23,13.21,4.55,22.63,21.97
2021-03-24,33.25,29.61,20.09,54.73,7.87,4.08,8.81,10.53
2021-03-25,12.32,19.05,44.89,41.52,13.56,14.59,45.62,19.73
2021-03-26,0.97,13.58,12.05,14.7,50.98,4.49,17.93,48.41
2021-03-29,14.45,7.09,36.19,10.61,19.0,8.74,0.28,21.42
2021-03-30,18.37,4.57,27.61,22.8,2.09,9.67,0.55,20.85
2021-03-31,12.57,6.71,8.34,8.99,2.48,8.77,0.11,20.07
2021-04-01,4.46,5.61,20.53,2.27,0.0,11.84,1.48,1.02
2021-04-05,17.07,0.75,5.21,19.97,4.98,7.13,17.41,0.6
2021-04-06,4.13,2.53,1.13,8.26,14.59,0.94,4.43,15.12
2021-04-07,2.79,6.25,3.77,3.38,8.45,8.44,3.88,10.86
2021-04-08,8.03,6.15,9.33,2.65,1.96,14.52,1.48,8.29
2021-04-09,5.78,3.0,10.41,2.55,1.5,4.59,0.05,3.7
2021-04-12,10.2,9.71,2.99,15.63,5.34,4.23,1.3,3.15
2021-04-13,15.5,2.51,3.55,12.55,33.17,5.98,1.21,2.76
2021-04-14,18.93,4.3,8.69,4.65,14.01,5.4,10.01,2.61
2021-04-15,29.48,11.81,3.17,9.68,5.18,6.58,6.34,1.02
2021-04-16,15.26,9.27,1.55,9.98,18.48,0.36,2.81,58.94
2021-04-19,3.49,6.36,0.49,9.14,15.88,0.08,2.74,17.04
2021-04-20,3.54,0.56,0.16,1.39,3.51,0.0,0.23,0.03
2021-04-21,4.28,0.04,0.0,2.97,26.48,5.91,0.05,6.33
2021-04-22,8.94,8.03,0.15,17.86,60.24,4.85,0.17,16.74
2021-04-23,3.07,3.02,0.48,13.67,5.2,1.99,0.08,20.05
2021-04-26,4.98,5.0,8.15,14.36,21.28,2.03,1.81,1.66
2021-04-27,2.63,9.07,6.48,24.03,5.43,2.87,7.43,1.69
2021-04-28,4.22,14.81,20.29,9.22,10.58,2.04,3.13,1.41
2021-04-30,13.71,19.51,13.72,10.0,6.09,1.62,17.37,52.14
2021-05-03,26.38,15.59,3.71,13.06,6.46,8.66,2.49,0.35
2021-05-04,9.13,4.26,1.74,6.57,8.34,2.82,4.56,2.79
2021-05-05,16.93,5.63,3.44,19.8,3.67,12.37,34.88,22.58
2021-05-06,7.42,16.47,7.35,15.07,20.94,44.85,5.57,6.56
2021-05-07,7.59,8.93,4.25,4.96,12.63,13.74,6.72,6.55
2021-05-10,2.89,1.93,1.17,1.8,11.44,1.88,2.58,15.49
2021-05-11,10.18,2.39,1.69,7.27,10.08,4.92,0.16,11.14
2021-05-17,24.08,11.14,2.79,38.42,18.63,13.43,11.53,19.32
2021-05-18,28.57,41.23,27.74,26.1,16.54,13.15,22.27,9.32
2021-05-19,6.88,6.96,32.06,17.15,3.0,53.76,35.76,3.19
2021-05-20,2.93,19.31,6.97,0.46,0.0,9.68,21.18,0.04
2021-05-21,10.9,15.43,3.24,0.68,6.22,11.99,7.33,0.02
2021-05-24,3.27,0.28,7.47,2.88,20.29,16.27,0.44,0.03
2021-05-25,4.89,0.24,9.08,1.95,5.99,0.54,0.32,0.04
2021-05-27,3.47,2.01,0.14,7.87,4.1,1.03,1.82,6.06
2021-05-28,1.47,14.91,16.49,4.02,4.91,1.56,7.89,13.92
2021-05-31,6.07,6.57,4.05,3.83,5.23,4.14,0.14,7.79
2021-06-02,9.06,2.03,0.57,2.82,0.16,1.12,3.57,0.2
2021-06-03,7.1,0.9,0.07,3.24,0.22,0.64,0.24,14.32
2021-06-04,2.97,1.22,0.0,16.52,7.5,0.1,4.0,57.6
2021-06-08,2.42,0.71,0.04,1.33,2.83,2.18,10.0,4.07
2021-06-09,6.35,22.67,1.11,6.67,0.82,3.98,4.5,3.81
2021-06-10,18.34,16.91,25.79,18.08,0.48,0.72,0.71,0.46
2021-06-11,13.95,15.54,12.06,6.15,0.05,5.16,24.25,5.43
2021-06-14,33.46,14.06,2.01,2.53,1.97,0.05,0.96,7.38
2021-06-15,8.32,11.33,2.93,9.04,56.25,0.98,1.69,25.75
2021-06-16,10.44,14.28,4.82,1.53,27.52,6.8,4.43,7.33
2021-06-17,17.97,43.95,15.23,4.76,8.26,3.12,11.08,0.19
2021-06-18,9.39,1.2,1.04,0.76,3.82,25.28,4.09,0.37
2021-06-21,7.93,17.07,7.35,4.66,11.2,0.98,0.48,32.78
2021-06-22,2.27,1.24,2.23,1.67,11.22,0.6,0.1,15.01
2021-06-23,1.49,8.3,1.89,1.23,1.21,1.44,1.75,0.42
2021-06-24,1.76,2.04,4.75,0.86,0.0,1.68,13.52,1.2
2021-06-25,7.21,0.41,1.48,5.57,4.33,2.27,2.72,31.37
2021-06-28,4.17,0.6,14.21,5.17,2.96,4.01,10.67,19.74
2021-06-29,5.88,0.06,27.16,10.68,48.82,2.47,6.78,34.75
2021-06-30,3.82,15.84,38.03,7.67,2.74,2.28,6.3,0.33
2021-07-01,2.52,23.21,11.29,5.51,0.61,3.33,8.59,1.47
2021-07-02,4.74,5.81,0.88,1.69,0.21,7.91,3.37,1.14
2021-07-06,68.54,0.01,0.0,4.86,3.69,12.3,0.26,41.23
2021-07-07,38.03,5.21,6.15,0.24,0.39,8.69,22.71,0.12
2021-07-08,42.3,1.23,10.51,3.15,0.86,5.94,6.07,0.14
2021-07-09,45.17,4.66,0.46,9.36,19.05,3.84,1.08,14.81
2021-07-12,13.2,16.27,14.41,18.28,9.64,3.4,26.16,3.51
2021-07-13,12.13,60.49,8.26,6.3,7.85,6.93,21.43,0.6
2021-07-14,1.23,36.57,16.53,0.63,0.18,12.99,55.2,0.01
2021-07-15,0.22,0.63,1.01,0.0,0.04,22.31,2.33,0.01
2021-07-16,0.37,0.38,0.42,0.0,0.0,0.44,0.3,0.01
2021-07-19,1.24,0.65,5.55,0.01,10.2,10.48,0.01,0.04
2021-07-21,39.52,10.62,8.42,0.85,0.37,2.33,2.25,1.45
2021-07-22,29.13,0.14,0.26,2.08,0.84,3.37,0.26,8.39
2021-07-23,8.29,0.07,0.0,0.46,0.32,2.31,0.01,23.49
2021-07-26,0.91,3.36,13.21,7.33,0.08,0.7,0.05,0.07
2021-07-27,1.13,4.09,0.73,7.8,0.86,1.49,0.06,0.1
2021-07-28,0.78,1.61,0.44,2.0,1.0,2.29,0.55,6.55
2021-07-29,1.04,4.04,0.82,2.19,0.86,13.04,3.53,4.12
2021-07-30,3.69,2.05,0.29,4.57,13.85,6.76,2.38,12.93
2021-08-02,2.08,1.4,0.64,11.71,2.03,1.7,20.05,1.37
2021-08-03,9.21,0.01,0.2,4.63,2.74,0.29,15.45,5.7
2021-08-04,12.38,15.71,1.15,2.34,3.07,3.69,0.41,6.83
2021-08-05,27.68,8.83,1.54,3.12,0.91,3.99,4.44,5.96
2021-08-06,62.81,1.5,0.96,1.92,2.16,2.31,0.96,0.48
2021-08-09,11.8,3.25,2.69,3.24,9.41,30.3,0.31,34.89
2021-08-12,2.45,13.0,1.69,1.97,4.02,2.23,45.68,16.4
2021-08-13,3.76,28.86,19.15,5.8,1.17,7.6,23.92,64.24
2021-08-16,5.13,4.71,5.39,14.26,8.69,8.35,8.26,12.96
2021-08-18,22.59,23.79,3.83,37.62,42.24,4.14,21.04,23.71
2021-08-19,6.2,8.61,24.76,6.73,9.02,9.81,9.82,24.73
2021-08-20,21.28,16.46,11.75,7.29,1.26,8.97,6.53,4.85
2021-08-23,12.37,33.58,3.97,3.16,6.86,10.76,4.35,1.01
2021-08-24,14.61,7.49,1.83,11.62,12.28,9.95,3.15,2.86
2021-08-25,5.29,17.15,3.59,0.81,6.62,23.84,5.63,1.03
2021-08-26,3.74,3.43,2.25,0.11,0.02,13.9,7.78,0.13
2021-08-27,3.66,3.51,6.34,0.92,0.01,6.73,1.36,1.44
2021-08-30,6.53,32.57,20.26,11.09,10.86,7.53,4.6,7.33
2021-09-01,12.44,18.55,10.49,7.46,46.31,8.44,13.79,25.62
2021-09-02,34.01,25.39,11.02,4.44,2.14,21.54,30.18,2.68
2021-09-03,7.39,20.24,34.38,0.47,1.12,31.64,14.51,0.22
2021-09-06,5.09,2.45,19.39,4.14,9.64,1.58,0.5,13.84
2021-09-07,12.31,12.89,7.8,5.51,4.67,7.72,19.21,9.66
2021-09-08,4.63,13.66,1.62,8.86,13.99,16.67,31.01,15.95
2021-09-09,5.61,3.45,1.12,8.51,5.07,6.74,3.42,11.77
2021-09-10,62.35,21.42,6.26,2.75,5.21,7.84,13.09,3.37
2021-09-13,39.14,36.72,11.06,15.51,0.91,3.02,5.01,5.84
2021-09-14,2.59,43.61,8.42,0.6,0.26,10.37,35.76,0.03
2021-09-15,2.3,4.4,13.76,4.4,0.04,23.88,19.26,0.03
2021-09-17,2.24,1.86,1.76,3.62,2.2,0.8,0.05,1.41
2021-09-20,3.34,2.35,1.23,7.02,17.33,42.52,13.88,2.9
2021-09-21,11.25,1.94,5.65,6.54,9.82,16.37,3.85,0.57
2021-09-22,8.72,0.0,1.08,11.78,21.92,9.91,0.11,5.54
2021-09-23,7.56,31.28,6.61,0.81,32.08,9.21,5.01,1.06
2021-09-24,3.92,13.03,9.08,0.27,1.84,7.86,3.73,8.65
2021-09-27,12.43,9.62,8.25,26.48,8.88,3.89,14.86,11.91
2021-09-28,3.31,3.35,1.43,3.49,7.34,7.58,15.04,50.23
2021-09-29,6.37,30.31,6.47,13.17,28.99,14.81,4.24,47.22
2021-09-30,18.39,41.24,9.36,1.12,2.37,2.52,5.35,2.41
2021-10-01,17.96,54.48,20.62,9.5,1.62,13.13,22.1,7.01
2021-10-04,0.65,3.39,11.03,2.96,2.43,14.42,28.05,1.06
2021-10-05,3.74,5.17,2.47,5.65,0.89,5.74,5.77,0.28
2021-10-06,0.61,6.77,2.05,2.27,0.07,6.87,12.23,2.76
2021-10-07,0.6,17.39,4.75,2.63,6.93,16.01,0.26,6.97
2021-10-08,1.11,10.12,6.26,0.38,11.18,8.36,0.3,2.38
2021-10-11,4.35,7.41,3.54,0.56,0.14,11.77,1.65,7.18
2021-10-12,2.93,0.65,3.13,0.01,6.81,19.93,0.66,2.59
2021-10-13,4.91,0.0,0.25,0.42,1.75,0.1,0.09,1.26
2021-10-14,2.98,10.85,5.21,0.09,0.33,1.83,4.39,0.57
2021-10-15,1.44,5.46,5.86,1.26,0.22,3.22,2.12,0.12
2021-10-18,8.58,18.42,4.93,14.82,47.92,6.06,15.32,4.81
2021-10-21,4.3,13.18,5.3,3.08,5.02,6.85,74.81,0.57
2021-10-22,11.74,48.41,21.23,12.76,11.08,7.76,26.68,0.8
2021-10-25,5.42,13.31,7.91,4.34,10.06,11.33,1.51,29.22
2021-10-26,6.59,8.69,11.38,7.45,3.99,7.51,24.97,6.0
2021-10-27,3.91,18.86,6.3,7.98,24.36,7.56,7.85,5.27
2021-10-28,6.99,30.37,8.57,15.14,5.65,8.27,34.9,0.02
2021-10-29,3.68,32.51,22.53,4.93,0.68,5.46,19.91,0.44
2021-11-01,18.83,18.05,13.1,23.54,22.09,3.37,3.91,14.58
2021-11-02,19.28,4.59,26.38,5.74,18.7,11.72,12.77,14.27
2021-11-03,5.38,4.27,10.13,9.58,8.7,2.74,54.09,8.79
2021-11-05,14.38,5.07,17.77,5.62,34.28,7.56,1.01,19.72
2021-11-08,1.28,0.39,1.95,0.39,0.33,13.03,4.77,37.42
2021-11-09,5.37,40.0,5.3,20.81,26.97,24.29,8.76,7.2
2021-11-10,14.14,54.36,25.5,23.97,25.91,1.52,52.14,58.18
2021-11-11,5.63,11.05,18.36,10.07,7.49,3.09,16.85,1.53
2021-11-12,1.8,6.77,41.11,1.44,4.47,27.8,5.67,0.11
2021-11-15,5.73,8.44,10.14,1.24,0.01,6.14,0.96,2.11
2021-11-16,3.16,1.55,3.25,15.89,0.25,4.75,2.33,11.36
2021-11-17,18.9,0.64,0.01,18.35,11.68,3.41,0.38,16.99
2021-11-18,8.24,3.69,1.07,0.86,6.82,2.32,0.2,0.48
2021-11-19,7.14,32.21,5.69,1.44,13.57,3.11,5.95,3.09
2021-11-22,3.12,8.48,3.28,9.65,12.28,7.13,15.56,10.62
2021-11-23,9.12,16.69,16.78,11.57,19.23,12.8,32.61,11.3
2021-11-24,17.9,9.5,2.47,8.17,0.64,2.83,11.09,0.17
2021-11-25,2.86,1.19,2.63,9.32,3.52,6.07,6.42,4.79
2021-11-26,4.13,11.03,7.03,7.73,5.21,11.68,22.58,2.05
2021-11-29,1.43,2.94,1.12,11.65,0.82,18.13,2.34,5.28
2021-11-30,1.22,1.18,4.63,2.79,0.71,1.34,0.07,8.81
2021-12-01,3.35,6.28,2.76,2.69,1.58,3.3,0.94,9.44
2021-12-02,15.94,2.79,0.61,18.6,4.35,7.09,3.37,26.24
2021-12-06,0.68,14.23,3.78,0.78,9.37,15.56,8.99,3.21
2021-12-07,2.02,6.32,2.92,7.77,0.12,5.73,1.86,0.11
2021-12-08,0.4,2.31,7.5,1.45,2.54,5.01,0.74,0.23
2021-12-09,0.12,36.33,6.53,7.65,19.5,27.9,14.32,34.38
2021-12-10,4.69,16.72,13.2,16.61,30.8,15.56,62.17,90.61
2021-12-13,12.19,9.21,3.95,28.05,2.68,3.95,5.4,24.39
2021-12-14,4.5,34.57,22.69,4.08,2.32,3.34,12.08,30.44
2021-12-15,6.02,18.85,2.71,3.48,24.38,6.81,23.08,29.73
2021-12-16,6.79,11.87,3.06,59.4,10.8,2.77,29.45,37.4
2021-12-17,18.47,6.4,7.69,106.62,24.28,6.77,17.92,92.81
2021-12-20,1.52,28.05,7.79,0.12,0.42,1.35,5.36,0.38
2021-12-21,2.7,4.44,3.55,25.33,0.29,1.25,0.25,6.97
2021-12-22,6.69,18.71,14.13,3.2,6.24,2.59,5.69,30.06
2021-12-23,14.14,10.97,17.69,1.33,5.15,10.05,3.29,7.7
2021-12-27,16.95,2.57,5.95,2.8,3.59,3.84,4.79,2.69
2021-12-28,0.8,4.98,1.66,1.11,6.83,8.24,1.24,3.09
2021-12-29,2.83,2.68,3.54,16.48,0.84,4.15,4.27,3.55
2021-12-30,2.35,11.62,5.3,29.98,3.0,7.09,1.83,3.27
2021-12-31,28.5,5.71,12.9,35.54,20.99,8.62,0.53,9.39
2022-01-03,27.17,2.0,3.03,31.0,0.61,7.3,3.39,1.23
2022-01-04,3.27,0.67,11.1,11.84,0.44,1.54,2.45,3.7
2022-01-05,1.08,11.91,18.91,11.39,0.3,3.8,3.11,0.52
2022-01-06,1.68,13.29,7.51,0.74,1.57,8.24,3.02,1.93
2022-01-07,6.54,9.47,31.65,3.0,0.16,13.75,11.8,5.61
2022-01-10,0.61,5.75,8.0,0.35,1.32,0.29,11.38,75.86
2022-01-11,27.85,11.2,41.11,0.36,3.61,5.51,14.74,2.63
2022-01-12,21.61,6.08,23.91,0.0,1.31,4.7,27.28,1.93
2022-01-13,0.82,30.77,34.63,0.23,0.03,5.48,24.22,1.11
2022-01-14,0.39,11.91,9.49,0.02,0.0,2.52,21.42,0.1
2022-01-17,0.84,8.26,13.87,12.73,22.2,2.92,64.52,13.01
